celltype_HCA_fine,source_study,source_doi,author_label,n_cells
Gonadal_preGranulosa-OSEderived_early,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,1
Gonadal_preGranulosa-OSEderived_early,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Mesenchymal_GATA2,1
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Pre_granulosa,2690
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Ovarian_SE,264
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Somatic_progenitors,122
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Interstitial,23
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Gonadal_CE,11
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Low_QC,4
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Undifferentiated_supporting,2
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Germ,1
Gonadal_preGranulosa-OSEderived_early,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Rete_testis_ovarii,1
Gonadal_preGranulosa-OSEderived_early,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Coelomic Epi,3
Gonadal_preGranulosa-OSEderived_early,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Vas Deferens Mese,2
Gonadal_preGranulosa-OSEderived_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),preGranulosa_II_Fetal,890
Gonadal_preGranulosa-OSEderived_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),OSE_Fetal,33
Gonadal_preGranulosa-OSEderived_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_Fetal,2
Gonadal_preGranulosa-OSEderived_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Epithelial,1
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_IIb,19064
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_IIa,9179
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_I,1286
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,OSE,97
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Oi,61
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Mesenchymal_GATA2,28
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,early_somatic,27
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Epithelial,14
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,early_supporting,6
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,granulosa,4
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Gi,3
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,PV,3
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,CoelEpi_LHX9,2
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,GermCells,2
Gonadal_preGranulosa-OSEderived_late,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,SMCs,2
Gonadal_preGranulosa-OSEderived_late,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Pre_granulosa,13074
Gonadal_preGranulosa-OSEderived_late,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Low_QC,40
Gonadal_preGranulosa-OSEderived_late,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Undifferentiated_supporting,29
Gonadal_preGranulosa-OSEderived_late,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Ovarian_SE,21
Gonadal_preGranulosa-OSEderived_late,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Somatic_progenitors,17
Gonadal_preGranulosa-OSEderived_late,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Germ,2
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Uterus/Cervix Epi,7
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Preputial Lamina Epi,4
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Lower Vagina Epi,3
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian Epi,2
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Müllerian Epi,2
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Fallopian Lig,1
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Upper Urogenital Sinus Mese,1
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Wolffian/Mesonephros Lig,1
Gonadal_preGranulosa-OSEderived_late,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Wolffian/Mesonephros Mese,1
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),preGranulosa_II_Fetal,14378
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),preGranulosa_I_Fetal,649
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),OSE_cycling,105
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,51
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_Fetal,47
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),OSE_Fetal,44
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,14
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,12
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral_HedgLow,4
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cycling,4
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Epithelial,3
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Fallopian_lig_Fetal,3
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Fallopian_mesen_Fetal,2
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Epoophon_mesen_Fetal,1
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral,1
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_ml,1
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),PV_Fibroblast,1
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),PV_SMC_Arterial,1
Gonadal_preGranulosa-OSEderived_late,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_InnCor,1
Granulosa_AMHneg_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,1982
Granulosa_AMHneg_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,134
Granulosa_AMHneg_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_transitioning,48
Granulosa_AMHneg_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,6
Granulosa_AMHneg_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral_HedgLow,2
Granulosa_AMHneg_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Endo_Cap,1
Granulosa_AMHneg_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral,1
Granulosa_AMHneg_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_ml,1
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,5337
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,102
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_transitioning,69
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_early,6
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,1
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cycling,1
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_ml,1
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Neural_Glia_Adult,1
Granulosa_AMHneg_Squamous,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),PV_Fibroblast,1
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,1434
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,421
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cycling,15
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral,14
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral_HedgLow,10
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_early,10
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_ml,5
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cumulus,3
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Endo_Lymph,1
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,1
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_transitioning,1
Granulosa_AMHpos_Atretic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_Medulla,1
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cycling,4501
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral,1517
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,382
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral_HedgLow,307
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_ml,72
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cumulus,65
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,30
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,6
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_early,1
Granulosa_AMHpos_Cyc,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),PV_Fibroblast,1
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral,7227
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral_HedgLow,2940
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cycling,976
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,817
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_ml,799
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cumulus,491
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,103
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_early,31
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,6
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_transitioning,5
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),OSE_cycling,2
Granulosa_AMHpos_Steroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_InnCor,1
Granulosa_AMHpos_nonSteroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_early,498
Granulosa_AMHpos_nonSteroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_ml,71
Granulosa_AMHpos_nonSteroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,28
Granulosa_AMHpos_nonSteroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,26
Granulosa_AMHpos_nonSteroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_transitioning,16
Granulosa_AMHpos_nonSteroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,3
Granulosa_AMHpos_nonSteroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cycling,2
Granulosa_AMHpos_nonSteroidogenic,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_antral,1
Granulosa_AMHpos_nonSteroidogenic_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_transitioning,529
Granulosa_AMHpos_nonSteroidogenic_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_early,264
Granulosa_AMHpos_nonSteroidogenic_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,240
Granulosa_AMHpos_nonSteroidogenic_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,128
Granulosa_AMHpos_nonSteroidogenic_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cumulus,7
Granulosa_AMHpos_nonSteroidogenic_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,4
Granulosa_AMHpos_nonSteroidogenic_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_ml,3
Granulosa_AMHpos_nonSteroidogenic_early,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cycling,2
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_IIb,3390
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,granulosa,55
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_IIa,53
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,preGC_I,36
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Oi,8
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,SMCs,2
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,GermCells,1
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,1
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Mesenchymal_GATA2,1
Granulosa_sq_Fetal,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,PV,1
Granulosa_sq_Fetal,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Pre_granulosa,82
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),preGranulosa_II_Fetal,2943
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),preGranulosa_I_Fetal,59
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq,25
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_atr,10
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_sq_atr,9
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),OSE_Fetal,9
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Stroma_Fetal,2
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Fallopian_SMCs_Fetal,1
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Granulosa_AMH_cycling,1
Granulosa_sq_Fetal,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),RepTract_prePV_Fetal,1
Immune_ASDC,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Dendritic,1
Immune_ASDC,celltype_Weigert2025,10.1038/s41467-024-55440-2,macrophage,1
Immune_BasoEosino,celltype_Ulrich2022,10.1016/j.devcel.2022.02.017,mast cell,9
Immune_BasoEosino,celltype_Ulrich2024,10.1073/pnas.2404775121,Res-Mem-T,1
Immune_BasoEosino,celltype_Weigert2025,10.1038/s41467-024-55440-2,mast cell,1
Immune_CD4_NaiveT,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,30
Immune_CD4_NaiveT,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,33
Immune_CD4_NaiveT,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Lymphoid,118
Immune_CD4_NaiveT,celltype_Lardenois2026,10.1016/j.devcel.2025.09.011,Immune,1
Immune_CD4_NaiveT,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Immune,23
Immune_CD4_NaiveT,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tem/Trm_CD8,26
Immune_CD4_NaiveT,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tcm/Naive_CD4,25
Immune_CD4_NaiveT,celltype_Ulrich2022,10.1016/j.devcel.2022.02.017,mature NK T cell,35
Immune_CD4_NaiveT,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD4,74
Immune_CD4_NaiveT,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD8,3
Immune_CD4_NaiveT,celltype_Weigert2025,10.1038/s41467-024-55440-2,lymphocyte,88
Immune_CD4_T_Unpolarised,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,54
Immune_CD4_T_Unpolarised,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,13
Immune_CD4_T_Unpolarised,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Lymphoid,1780
Immune_CD4_T_Unpolarised,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Immune,5
Immune_CD4_T_Unpolarised,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tem/Trm_CD8,139
Immune_CD4_T_Unpolarised,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tcm/Naive_CD4,118
Immune_CD4_T_Unpolarised,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_NK_CD16+,4
Immune_CD4_T_Unpolarised,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_NK_CD16-,1
Immune_CD4_T_Unpolarised,celltype_Ulrich2022,10.1016/j.devcel.2022.02.017,mature NK T cell,574
Immune_CD4_T_Unpolarised,celltype_Ulrich2022,10.1016/j.devcel.2022.02.017,macrophage,1
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD4,418
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD8,58
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,Mast,4
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,NK-cells,4
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,Hematopoietic-progenitor,3
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,TReg,2
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,Fibrocytes,1
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,ILC,1
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,Macrophage,1
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,RUNX3+_Fibroblast,1
Immune_CD4_T_Unpolarised,celltype_Ulrich2024,10.1073/pnas.2404775121,uSMC,1
Immune_CD4_T_Unpolarised,celltype_Weigert2025,10.1038/s41467-024-55440-2,lymphocyte,1019
Immune_CD4_T_Unpolarised,celltype_Weigert2025,10.1038/s41467-024-55440-2,stromal cell,2
Immune_CD4_Th17,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,21
Immune_CD4_Th17,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,3
Immune_CD4_Th17,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Lymphoid,245
Immune_CD4_Th17,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Myeloid,2
Immune_CD4_Th17,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tem/Trm_CD8,102
Immune_CD4_Th17,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tcm/Naive_CD4,25
Immune_CD4_Th17,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_NK_CD16-,1
Immune_CD4_Th17,celltype_Ulrich2022,10.1016/j.devcel.2022.02.017,mature NK T cell,906
Immune_CD4_Th17,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD4,239
Immune_CD4_Th17,celltype_Ulrich2024,10.1073/pnas.2404775121,Mast,8
Immune_CD4_Th17,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD8,2
Immune_CD4_Th17,celltype_Weigert2025,10.1038/s41467-024-55440-2,lymphocyte,2329
Immune_CD4_Th17,celltype_Weigert2025,10.1038/s41467-024-55440-2,stromal cell,4
Immune_CD4_Th17_SCMlike,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,44
Immune_CD4_Th17_SCMlike,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,1
Immune_CD4_Th17_SCMlike,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Lymphoid,155
Immune_CD4_Th17_SCMlike,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Immune,12
Immune_CD4_Th17_SCMlike,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tem/Trm_CD8,19
Immune_CD4_Th17_SCMlike,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tcm/Naive_CD4,10
Immune_CD4_Th17_SCMlike,celltype_Ulrich2022,10.1016/j.devcel.2022.02.017,mature NK T cell,107
Immune_CD4_Th17_SCMlike,celltype_Ulrich2022,10.1016/j.devcel.2022.02.017,macrophage,1
Immune_CD4_Th17_SCMlike,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD4,120
Immune_CD4_Th17_SCMlike,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD8,3
Immune_CD4_Th17_SCMlike,celltype_Ulrich2024,10.1073/pnas.2404775121,Mast,1
Immune_CD4_Th17_SCMlike,celltype_Ulrich2024,10.1073/pnas.2404775121,TReg,1
Immune_CD4_Th17_SCMlike,celltype_Weigert2025,10.1038/s41467-024-55440-2,lymphocyte,123
Immune_CD4_Treg,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,29
Immune_CD4_Treg,celltype_GarciaAlonso2022,10.1038/s41586-022-04918-4,Immune,4
Immune_CD4_Treg,celltype_HECA,"10.1038/s41588-024-01873-w (HECA/Marečková 2024, tentative)",Immune_Lymphoid,495
Immune_CD4_Treg,celltype_Lorenzi2025,10.1038/s41586-025-09875-2,Immune,2
Immune_CD4_Treg,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tcm/Naive_CD4,13
Immune_CD4_Treg,celltype_OvarySanger2026,(unresolved: Sanger ovary 2026),Immune_Tem/Trm_CD8,4
Immune_CD4_Treg,celltype_Ulrich2022,10.1016/j.devcel.2022.02.017,mature NK T cell,27
Immune_CD4_Treg,celltype_Ulrich2024,10.1073/pnas.2404775121,TReg,122
Immune_CD4_Treg,celltype_Ulrich2024,10.1073/pnas.2404775121,TMEM-CD4,38
Immune_CD4_Treg,celltype_Ulrich2024,10.1073/pnas.2404775121,B-cells,1
Immune_CD4_Treg,celltype_Ulrich2024,10.1073/pnas.2404775121,Hematopoietic-progenitor,1
Immune_CD4_Treg,celltype_Ulrich2024,10.1073/pnas.2404775121,NK-cells,1
Immune_CD4_Treg,celltype_Weigert2025,10.1038/s41467-024-55440-2,lymphocyte,166
Immune_CD4_Treg,celltype_Weigert2025,10.1038/s41467-024-55440-2,fallopian tube secretory epithelial cell,1
Immune_CD4_Treg_Cyc,celltype_GarciaAlonso2021,10.1038/s41588-021-00972-2,Lymphoid,4
